COUNTRY,ConstructionClassDescription,ConstructionSchemeID,ConstructionClassCode
ID,Eccentrically Braced Steel Frame,RMS,4A5
ID,Gravity Load Designed Steel MRF with Unreinforced Masonry Infill,RMS,4A6
ID,Steel Frame with Wood Frame in the upper floors,RMS,4A7
ID,Light Metal,RMS,4B
ID,Light Metal Frame,RMS,4B1
ID,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
ID,Steel Frame with Wood or Metal Roof Deck,RMS,4C
ID,MANUFACTURED/MOBILE HOME,RMS,5
ID,Golf Course,RMS,53
ID,"Boats, Inside a Building (Marina)",RMS,54
ID,"Boats, Moored, Less than 26 ft, Motor",RMS,55
ID,"Boats, Moored, Less than 26 ft, Sail",RMS,56
ID,"Boats, Moored, 26-60 ft, Motor",RMS,57
ID,"Boats, Moored, 26-60 ft, Sail",RMS,58
ID,"Boats, Moored, Greater than 60 ft, Motor",RMS,59
ID,Manufactured/Mobile Home without Tie-Downs,RMS,5A
ID,Manufactured/Mobile Home with Tie-Downs,RMS,5B
ID,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
ID,"Boats, Moored, Greater than 60 ft, Sail",RMS,60
ID,Floating Structure,RMS,61
ID,"Aircraft, Small",RMS,63
ID,"Aircraft, Medium",RMS,64
ID,"Aircraft, Large",RMS,65
ID,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
ID,Major Bridges (> 500 ft. spans),RMS,8
ID,Underground Pipelines,RMS,9
IE,Unknown,ATC,0
IE,Wood Frame,ATC,1
IE,Moment Steel Frame (Perimeter),ATC,10
IE,Moment Steel Frame (Distributed),ATC,11
IE,Ductile RC Frame (Distributed),ATC,12
IE,Non-Ductile RC Frame (Distributed),ATC,13
IE,Precast Concrete (Non Tilt-Up),ATC,14
IE,Long Span,ATC,15
IE,Tilt-Up,ATC,16
IE,Mobile Home,ATC,17
IE,Specially Engineered Facility,ATC,18
IE,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
IE,Light Metal,ATC,2
IE,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
IE,Major Bridges (> 500 ft. spans),ATC,21
IE,Pipelines - Underground,ATC,22
IE,Pipelines At Grade,ATC,23
IE,Concrete Dams,ATC,24
IE,Earthfill and Rockfill Dams,ATC,25
IE,Alluvium Tunnels,ATC,26
IE,Rock Tunnels,ATC,27
IE,Cut & Cover Tunnels,ATC,28
IE,Storage Tanks - Underground Liquid,ATC,29
IE,Unreinforced Masonry Wall,ATC,3
IE,Underground Solid Storage Tanks,ATC,30
IE,On Ground Liquid Storage Tanks,ATC,31
IE,On Ground Solid Storage Tanks,ATC,32
IE,Storage Tanks - Elevated Liquid,ATC,33
IE,Elevated Solid Storage Tanks,ATC,34
IE,Railroads (Track & Bed),ATC,35
IE,Highways,ATC,36
IE,Runways,ATC,37
IE,High Industrial Masonry Chimneys,ATC,38
IE,High Industrial Concrete Chimneys,ATC,39
IE,URM Wall with Frame,ATC,4
IE,High Industrial Steel Chimneys,ATC,40
IE,Cranes,ATC,41
IE,Conveyor Systems,ATC,42
IE,Transmission Towers (< 100 ft.),ATC,43
IE,Major (> 100 ft.) Electrical Transmission Line Towers,ATC,44
IE,Broadcast Towers,ATC,45
IE,Observation Towers,ATC,46
IE,Offshore Towers,ATC,47
IE,Canals,ATC,48
IE,Earth Retaining Structures (> 20 ft. high),ATC,49
IE,RC Shear Wall with Frame,ATC,5
IE,Waterfront Structures,ATC,50
IE,Residential Equipment,ATC,51
IE,Office Equipment,ATC,52
IE,Electrical Equipment,ATC,53
IE,Mechanical Equipment,ATC,54
IE,High Technology/Lab Equipment,ATC,55
IE,"Trains, Trucks, Airplanes",ATC,56
IE,RC Shear Wall without Frame,ATC,6
IE,RM Shear Wall,ATC,7
IE,RM Shear Wall with Frame,ATC,8
IE,Braced Steel Frame,ATC,9
IE,UNKNOWN,RMS,0
IE,WOOD,RMS,1
IE,Pipelines At Grade,RMS,10
IE,Concrete Dams,RMS,11
IE,Earthfill and Rockfill Dams,RMS,12
IE,Alluvium Tunnels,RMS,13
IE,Rock Tunnels,RMS,14
IE,Cut & Cover Tunnels,RMS,15
IE,Underground Liquid Storage Tanks,RMS,16
IE,Underground Solid Storage Tanks,RMS,17
IE,On Ground Liquid Storage Tanks,RMS,18
IE,On Ground Solid Storage Tanks,RMS,19
IE,Light Wood Frame,RMS,1A
IE,Light Wood Stud Walls,RMS,1A1
IE,Light Wood Post & Beam,RMS,1A2
IE,Light Wood Stud Walls with Brick Masonry Veneer,RMS,1A3
IE,Heavy Timber,RMS,1B
IE,Heavy Timber Frame,RMS,1B1
IE,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
IE,Wood Frame Tiled Roof,RMS,1C1
IE,Wood Frame Flat Roof,RMS,1C2
IE,Wood Frame Thatch Roof,RMS,1C3
IE,MASONRY,RMS,2
IE,Elevated Liquid Storage Tanks,RMS,20
IE,Elevated Solid Storage Tanks,RMS,21
IE,Railroad (Track and Bed),RMS,22
IE,Highways,RMS,23
IE,Runways,RMS,24
IE,High Industrial Masonry Chimneys,RMS,25
IE,High Industrial Concrete Chimneys,RMS,26
IE,High Industrial Steel Chimneys,RMS,27
IE,Cranes,RMS,28
IE,Conveyor Systems,RMS,29
IE,Weak Masonry,RMS,2A
IE,Rubble Stone Masonry,RMS,2A1
IE,Adobe,RMS,2A2
IE,Unreinforced Masonry,RMS,2B
IE,Unreinforced Cut Stone Masonry,RMS,2B1
IE,Unreinforced Solid Brick Masonry,RMS,2B2
IE,Unreinforced Concrete Block Masonry,RMS,2B3
IE,Structural Masonry,RMS,2C
IE,Reinforced Masonry,RMS,2C1
IE,Confined Masonry,RMS,2C2
IE,Masonry Steep Tiled Roof,RMS,2D1
IE,Masonry Low Slope Tiled Roof,RMS,2D2
IE,Masonry Flat Roof,RMS,2D3
IE,Masonry Thatch Roof,RMS,2D4
IE,REINFORCED CONCRETE,RMS,3
IE,Conventional (< 100 ft.) Electrical Transmission Line Towers,RMS,30
IE,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
IE,Broadcast Towers,RMS,32
IE,Observation Towers,RMS,33
IE,Offshore Towers,RMS,34
IE,Canals,RMS,35
IE,Earth Retaining Structures (> 20 ft. high),RMS,36
IE,Waterfront Structures,RMS,37
IE,Residential Equipment,RMS,38
IE,Office Equipment,RMS,39
IE,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
IE,Reinforced Concrete Moment Resisting Frame,RMS,3A1
IE,RCMRF with Shear Walls,RMS,3A2
IE,RCMRF with Unreinforced Masonry Infill,RMS,3A3
IE,Reinforced Concrete Shear Wall,RMS,3A4
IE,Waffle or Flat Slab,RMS,3A5
IE,Steel & Reinforced Concrete Composite Frame,RMS,3A6
IE,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
IE,Precast Moment Resisting Frame,RMS,3B1
IE,Precast MRF with Shear Walls,RMS,3B2
IE,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
IE,Tilt-Up,RMS,3B4
IE,Precast Panel Bearing Wall,RMS,3B5
IE,Lift Slab,RMS,3B6
IE,Reinforced Concrete Tiled Roof,RMS,3C1
IE,Reinforced Concrete Flat Roof,RMS,3C2
IE,STEEL,RMS,4
IE,Electrical Equipment,RMS,40
IE,Mechanical Equipment,RMS,41
IE,High Technology/Lab Equipment,RMS,42
IE,"Trains, Trucks, Airplanes",RMS,43
IE,Automobiles - Personal,RMS,44
IE,Automobiles - Dealers,RMS,45
IE,Steel Frame with Concrete Roof Deck,RMS,4A
IE,Steel Moment Resisting Frame,RMS,4A1
IE,Steel MRF with Shear Walls,RMS,4A2
IE,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
IE,Concentrically Braced Steel Frame,RMS,4A4
IE,Eccentrically Braced Steel Frame,RMS,4A5
IE,Light Metal,RMS,4B
IE,Light Metal Frame,RMS,4B1
IE,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
IE,Steel Tiled Roof,RMS,4C1
IE,Steel Flat Roof,RMS,4C2
IE,MANUFACTURED/MOBILE HOME,RMS,5
IE,Manufactured/Mobile Home without Tie-Downs,RMS,5A
IE,Manufactured/Mobile Home with Tie-Downs,RMS,5B
IE,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
IE,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
IE,Major Bridges (> 500 ft. spans),RMS,8
IE,Underground Pipelines,RMS,9
IL,Unknown,RMS,0
IL,Unreinforced Cut Stone Masonry,RMS,2B1
IL,Unreinforced Solid Brick Masonry,RMS,2B2
IL,Unreinforced Concrete Block Masonry,RMS,2B3
IL,Reinforced Masonry,RMS,2C1
IL,Confined Masonry,RMS,2C2
IL,RCMRF with Shear Walls,RMS,3A2
IL,RCMRF with Unreinforced Masonry Infill,RMS,3A3
IL,Precast Panel Bearing Wall,RMS,3B5
IL,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
IL,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
IN,Unknown,ATC,0
IN,Wood Frame,ATC,1
IN,Moment Steel Frame (Perimeter),ATC,10
IN,Moment Steel Frame (Distributed),ATC,11
IN,Ductile RC Frame (Distributed),ATC,12
IN,Non-Ductile RC Frame (Distributed),ATC,13
IN,Precast Concrete (Non Tilt-Up),ATC,14
IN,Long Span,ATC,15
IN,Tilt-Up,ATC,16
IN,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
IN,Light Metal,ATC,2
IN,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
IN,Major Bridges (> 500 ft. spans),ATC,21
IN,Concrete Dams,ATC,24
IN,Earthfill and Rockfill Dams,ATC,25
IN,Alluvium Tunnels,ATC,26
IN,Rock Tunnels,ATC,27
IN,Cut & Cover Tunnels,ATC,28
IN,Unreinforced Masonry Wall,ATC,3
IN,Railroads (Track & Bed),ATC,35
IN,Highways,ATC,36
IN,Runways,ATC,37
IN,URM Wall with Frame,ATC,4
IN,RC Shear Wall with Frame,ATC,5
IN,"Trains, Trucks, Airplanes",ATC,56
IN,RC Shear Wall without Frame,ATC,6
IN,RM Shear Wall,ATC,7
IN,RM Shear Wall with Frame,ATC,8
IN,Braced Steel Frame,ATC,9
IN,Unknown,RMS,0
IN,WOOD,RMS,1
IN,Concrete Dams,RMS,11
IN,Earthfill and Rockfill Dams,RMS,12
IN,Alluvium Tunnels,RMS,13
IN,Rock Tunnels,RMS,14
IN,Cut & Cover Tunnels,RMS,15
IN,Light Wood Post & Beam,RMS,1A2
IN,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
IN,MASONRY,RMS,2
IN,Railroad (Track and Bed),RMS,22
IN,Highways,RMS,23
IN,Runways,RMS,24
IN,Weak Masonry,RMS,2A
IN,Adobe,RMS,2A2
IN,Unreinforced Masonry,RMS,2B
IN,Unreinforced Cut Stone Masonry,RMS,2B1
IN,Unreinforced Solid Brick Masonry,RMS,2B2
IN,Structural Masonry,RMS,2C
IN,Reinforced Masonry,RMS,2C1
IN,Confined Masonry,RMS,2C2
IN,Factory Structure with Brick Columns,RMS,2D
IN,Multi-story Brick Structure with RC Frames,RMS,2E
IN,REINFORCED CONCRETE,RMS,3
IN,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
IN,Reinforced Concrete Moment Resisting Frame,RMS,3A1
IN,RCMRF with Shear Walls,RMS,3A2
IN,RCMRF with Unreinforced Masonry Infill,RMS,3A3
IN,Reinforced Concrete Shear Wall,RMS,3A4
IN,Steel & Reinforced Concrete Composite Frame,RMS,3A6
IN,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
IN,Precast Moment Resisting Frame,RMS,3B1
IN,Precast MRF with Shear Walls,RMS,3B2
IN,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
IN,Factory Structure with RC Columns,RMS,3D
IN,STEEL,RMS,4
IN,"Trains, Trucks, Airplanes",RMS,43
IN,Automobiles - Personal,RMS,44
IN,Automobiles - Dealers,RMS,45
IN,Steel Frame with Concrete Roof Deck,RMS,4A
IN,Steel Moment Resisting Frame,RMS,4A1
IN,Steel MRF with Shear Walls,RMS,4A2
IN,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
IN,Concentrically Braced Steel Frame,RMS,4A4
IN,Light Metal,RMS,4B
IN,Light Metal Frame,RMS,4B1
IN,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
IN,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
IN,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
IN,Major Bridges (> 500 ft. spans),RMS,8
IT,Unknown,ATC,0
IT,Wood Frame,ATC,1
IT,Moment Steel Frame (Perimeter),ATC,10
IT,Moment Steel Frame (Distributed),ATC,11
IT,Ductile RC Frame (Distributed),ATC,12
IT,Non-Ductile RC Frame (Distributed),ATC,13
IT,Precast Concrete (Non Tilt-Up),ATC,14
IT,Long Span,ATC,15
IT,Tilt-Up,ATC,16
IT,Mobile Home,ATC,17
IT,Specially Engineered Facility,ATC,18
IT,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
IT,Light Metal,ATC,2
IT,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
IT,Major Bridges (> 500 ft. spans),ATC,21
IT,Pipelines - Underground,ATC,22
IT,Pipelines At Grade,ATC,23
IT,Concrete Dams,ATC,24
IT,Earthfill and Rockfill Dams,ATC,25
IT,Alluvium Tunnels,ATC,26
IT,Rock Tunnels,ATC,27
IT,Cut & Cover Tunnels,ATC,28
IT,Storage Tanks - Underground Liquid,ATC,29
IT,Unreinforced Masonry Wall,ATC,3
IT,Underground Solid Storage Tanks,ATC,30
IT,On Ground Liquid Storage Tanks,ATC,31
IT,On Ground Solid Storage Tanks,ATC,32
IT,Storage Tanks - Elevated Liquid,ATC,33
IT,Elevated Solid Storage Tanks,ATC,34
IT,Railroads (Track & Bed),ATC,35
IT,Highways,ATC,36
IT,Runways,ATC,37
IT,High Industrial Masonry Chimneys,ATC,38
IT,High Industrial Concrete Chimneys,ATC,39
IT,URM Wall with Frame,ATC,4
IT,High Industrial Steel Chimneys,ATC,40
IT,Cranes,ATC,41
IT,Conveyor Systems,ATC,42
IT,Transmission Towers (< 100 ft.),ATC,43
IT,Major (> 100 ft.) Electrical Transmission Line Towers,ATC,44
IT,Broadcast Towers,ATC,45
IT,Observation Towers,ATC,46
IT,Offshore Towers,ATC,47
IT,Canals,ATC,48
IT,Earth Retaining Structures (> 20 ft. high),ATC,49
IT,RC Shear Wall with Frame,ATC,5
IT,Waterfront Structures,ATC,50
IT,Residential Equipment,ATC,51
IT,Office Equipment,ATC,52
IT,Electrical Equipment,ATC,53
IT,Mechanical Equipment,ATC,54
IT,High Technology/Lab Equipment,ATC,55
IT,"Trains, Trucks, Airplanes",ATC,56
IT,RC Shear Wall without Frame,ATC,6
IT,RM Shear Wall,ATC,7
IT,RM Shear Wall with Frame,ATC,8
IT,Braced Steel Frame,ATC,9
IT,UNKNOWN,RMS,0
IT,WOOD,RMS,1
IT,Pipelines At Grade,RMS,10
IT,Concrete Dams,RMS,11
IT,Earthfill and Rockfill Dams,RMS,12
IT,Alluvium Tunnels,RMS,13
IT,Rock Tunnels,RMS,14
IT,Cut & Cover Tunnels,RMS,15
IT,Underground Liquid Storage Tanks,RMS,16
IT,Underground Solid Storage Tanks,RMS,17
IT,On Ground Liquid Storage Tanks,RMS,18
IT,On Ground Solid Storage Tanks,RMS,19
IT,Light Wood Frame,RMS,1A
IT,Light Wood Stud Walls,RMS,1A1
IT,Light Wood Post & Beam,RMS,1A2
IT,Heavy Timber,RMS,1B
IT,Heavy Timber Frame,RMS,1B1
IT,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
IT,Wood Frame Tiled Roof,RMS,1C1
IT,Wood Frame Flat Roof,RMS,1C2
IT,Wood Frame Thatch Roof,RMS,1C3
IT,MASONRY,RMS,2
IT,Elevated Liquid Storage Tanks,RMS,20
IT,Elevated Solid Storage Tanks,RMS,21
IT,Railroad (Track and Bed),RMS,22
IT,Highways,RMS,23
IT,Runways,RMS,24
IT,High Industrial Masonry Chimneys,RMS,25
IT,High Industrial Concrete Chimneys,RMS,26
IT,High Industrial Steel Chimneys,RMS,27
IT,Cranes,RMS,28
IT,Conveyor Systems,RMS,29
IT,Weak Masonry,RMS,2A
IT,Rubble Stone Masonry,RMS,2A1
IT,Adobe,RMS,2A2
IT,Unreinforced Masonry,RMS,2B
IT,Unreinforced Cut Stone Masonry,RMS,2B1
IT,Unreinforced Solid Brick Masonry,RMS,2B2
IT,Unreinforced Concrete Block Masonry,RMS,2B3
IT,Structural Masonry,RMS,2C
IT,Reinforced Masonry,RMS,2C1
IT,Confined Masonry,RMS,2C2
IT,Masonry Steep Tiled Roof,RMS,2D1
IT,Masonry Low Slope Tiled Roof,RMS,2D2
IT,Masonry Flat Roof,RMS,2D3
IT,Masonry Thatch Roof,RMS,2D4
IT,REINFORCED CONCRETE,RMS,3
IT,Conventional (< 100 ft.) Electrical Transmission Line Towers,RMS,30
IT,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
IT,Broadcast Towers,RMS,32
IT,Observation Towers,RMS,33
IT,Offshore Towers,RMS,34
IT,Canals,RMS,35
IT,Earth Retaining Structures (> 20 ft. high),RMS,36
IT,Waterfront Structures,RMS,37
IT,Residential Equipment,RMS,38
IT,Office Equipment,RMS,39
IT,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
IT,Reinforced Concrete Moment Resisting Frame,RMS,3A1
IT,RCMRF with Shear Walls,RMS,3A2
IT,RCMRF with Unreinforced Masonry Infill,RMS,3A3
IT,Reinforced Concrete Shear Wall,RMS,3A4
IT,Waffle or Flat Slab,RMS,3A5
IT,Steel & Reinforced Concrete Composite Frame,RMS,3A6
IT,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
IT,Precast Moment Resisting Frame,RMS,3B1
IT,Precast MRF with Shear Walls,RMS,3B2
IT,Precast MRF with Unreinforced Masonry Infill,RMS,3B3
IT,Tilt-Up,RMS,3B4
IT,Precast Panel Bearing Wall,RMS,3B5
IT,Lift Slab,RMS,3B6
IT,Reinforced Concrete Tiled Roof,RMS,3C1
IT,Reinforced Concrete Flat Roof,RMS,3C2
IT,STEEL,RMS,4
IT,Electrical Equipment,RMS,40
IT,Mechanical Equipment,RMS,41
IT,High Technology/Lab Equipment,RMS,42
IT,"Trains, Trucks, Airplanes",RMS,43
IT,Automobiles - Personal,RMS,44
IT,Automobiles - Dealers,RMS,45
IT,Steel Frame with Concrete Roof Deck,RMS,4A
IT,Steel Moment Resisting Frame,RMS,4A1
IT,Steel MRF with Shear Walls,RMS,4A2
IT,Steel MRF with Unreinforced Masonry Infill,RMS,4A3
IT,Concentrically Braced Steel Frame,RMS,4A4
IT,Eccentrically Braced Steel Frame,RMS,4A5
IT,Light Metal,RMS,4B
IT,Light Metal Frame,RMS,4B1
IT,Light Metal Frame with Unreinforced Masonry Infill,RMS,4B2
IT,Steel Tiled Roof,RMS,4C1
IT,Steel Flat Roof,RMS,4C2
IT,MANUFACTURED/MOBILE HOME,RMS,5
IT,Manufactured/Mobile Home without Tie-Downs,RMS,5A
IT,Manufactured/Mobile Home with Tie-Downs,RMS,5B
IT,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
IT,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
IT,Major Bridges (> 500 ft. spans),RMS,8
IT,Underground Pipelines,RMS,9
JP,Unknown,ATC,0
JP,Wood Frame,ATC,1
JP,Moment Steel Frame (Perimeter),ATC,10
JP,Moment Steel Frame (Distributed),ATC,11
JP,Ductile RC Frame (Distributed),ATC,12
JP,Non-Ductile RC Frame (Distributed),ATC,13
JP,Precast Concrete (Non Tilt-Up),ATC,14
JP,Long Span,ATC,15
JP,Tilt-Up,ATC,16
JP,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
JP,Light Metal,ATC,2
JP,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
JP,Major Bridges (> 500 ft. spans),ATC,21
JP,Concrete Dams,ATC,24
JP,Earthfill and Rockfill Dams,ATC,25
JP,Alluvium Tunnels,ATC,26
JP,Rock Tunnels,ATC,27
JP,Cut & Cover Tunnels,ATC,28
JP,Unreinforced Masonry Wall,ATC,3
JP,Railroads (Track & Bed),ATC,35
JP,Highways,ATC,36
JP,Runways,ATC,37
JP,URM Wall with Frame,ATC,4
JP,RC Shear Wall with Frame,ATC,5
JP,"Trains, Trucks, Airplanes",ATC,56
JP,RC Shear Wall without Frame,ATC,6
JP,RM Shear Wall,ATC,7
JP,RM Shear Wall with Frame,ATC,8
JP,Braced Steel Frame,ATC,9
JP,Unknown,RMS,0
JP,WOOD,RMS,1
JP,Concrete Dams,RMS,11
JP,Earthfill and Rockfill Dams,RMS,12
JP,Alluvium Tunnels,RMS,13
JP,Rock Tunnels,RMS,14
JP,Cut & Cover Tunnels,RMS,15
JP,Light Wood Frame,RMS,1A
JP,Light Wood Stud Walls,RMS,1A1
JP,Light Wood Post & Beam,RMS,1A2
JP,MASONRY,RMS,2
JP,Railroad (Track and Bed),RMS,22
JP,Highways,RMS,23
JP,Runways,RMS,24
JP,Unreinforced Masonry,RMS,2B
JP,Unreinforced Solid Brick Masonry,RMS,2B2
JP,Unreinforced Concrete Block Masonry,RMS,2B3
JP,Structural Masonry,RMS,2C
JP,Reinforced Masonry,RMS,2C1
JP,REINFORCED CONCRETE,RMS,3
JP,Cast-in-place Reinforced Concrete with Concrete Roof Deck,RMS,3A
JP,Reinforced Concrete Moment Resisting Frame,RMS,3A1
JP,RCMRF with Shear Walls,RMS,3A2
JP,Reinforced Concrete Shear Wall,RMS,3A4
JP,Steel & Reinforced Concrete Composite Frame,RMS,3A6
JP,Concrete Piloti,RMS,3A7
JP,CFT,RMS,3A8
JP,Precast Reinforced Concrete with Concrete Roof Deck,RMS,3B
JP,Precast Moment Resisting Frame,RMS,3B1
JP,Precast MRF with Shear Walls,RMS,3B2
JP,STEEL,RMS,4
JP,"Trains, Trucks, Airplanes",RMS,43
JP,Automobiles - Personal,RMS,44
JP,Automobiles - Dealers,RMS,45
JP,Steel Frame with Concrete Roof Deck,RMS,4A
JP,Steel Moment Resisting Frame,RMS,4A1
JP,Concentrically Braced Steel Frame,RMS,4A4
JP,Light Metal,RMS,4B
JP,Light Metal Frame,RMS,4B1
JP,Steel Frame with Wood or Metal Roof Deck,RMS,4C
JP,MANUFACTURED/MOBILE HOME,RMS,5
JP,Manufactured/Mobile Home without Tie-Downs,RMS,5A
JP,Manufactured/Mobile Home with Tie-Downs,RMS,5B
JP,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,RMS,6
JP,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,RMS,7
JP,Major Bridges (> 500 ft. spans),RMS,8
JP,High Speed Railway ,RMS,82
KR,Unknown,ATC,0
KR,Wood Frame,ATC,1
KR,Moment Steel Frame (Perimeter),ATC,10
KR,Moment Steel Frame (Distributed),ATC,11
KR,Ductile RC Frame (Distributed),ATC,12
KR,Non-Ductile RC Frame (Distributed),ATC,13
KR,Precast Concrete (Non Tilt-Up),ATC,14
KR,Long Span,ATC,15
KR,Tilt-Up,ATC,16
KR,Mobile Home,ATC,17
KR,Specially Engineered Facility,ATC,18
KR,Conventional Bridges (< 500 ft. spans) w/ Multiple Simple Spans,ATC,19
KR,Light Metal,ATC,2
KR,Conventional Bridges (< 500 ft. spans) w/ Monolithic Spans,ATC,20
KR,Major Bridges (> 500 ft. spans),ATC,21
KR,Pipelines - Underground,ATC,22
KR,Pipelines At Grade,ATC,23
KR,Concrete Dams,ATC,24
KR,Earthfill and Rockfill Dams,ATC,25
KR,Alluvium Tunnels,ATC,26
KR,Rock Tunnels,ATC,27
KR,Cut & Cover Tunnels,ATC,28
KR,Storage Tanks - Underground Liquid,ATC,29
KR,Unreinforced Masonry Wall,ATC,3
KR,Underground Solid Storage Tanks,ATC,30
KR,On Ground Liquid Storage Tanks,ATC,31
KR,On Ground Solid Storage Tanks,ATC,32
KR,Storage Tanks - Elevated Liquid,ATC,33
KR,Elevated Solid Storage Tanks,ATC,34
KR,Railroads (Track & Bed),ATC,35
KR,Highways,ATC,36
KR,Runways,ATC,37
KR,High Industrial Masonry Chimneys,ATC,38
KR,High Industrial Concrete Chimneys,ATC,39
KR,URM Wall with Frame,ATC,4
KR,High Industrial Steel Chimneys,ATC,40
KR,Cranes,ATC,41
KR,Conveyor Systems,ATC,42
KR,Transmission Towers (< 100 ft.),ATC,43
KR,Major (> 100 ft.) Electrical Transmission Line Towers,ATC,44
KR,Broadcast Towers,ATC,45
KR,Observation Towers,ATC,46
KR,Offshore Towers,ATC,47
KR,Canals,ATC,48
KR,Earth Retaining Structures (> 20 ft. high),ATC,49
KR,RC Shear Wall with Frame,ATC,5
KR,Waterfront Structures,ATC,50
KR,Residential Equipment,ATC,51
KR,Office Equipment,ATC,52
KR,Electrical Equipment,ATC,53
KR,Mechanical Equipment,ATC,54
KR,High Technology/Lab Equipment,ATC,55
KR,"Trains, Trucks, Airplanes",ATC,56
KR,RC Shear Wall without Frame,ATC,6
KR,RM Shear Wall,ATC,7
KR,RM Shear Wall with Frame,ATC,8
KR,Reinforced Concrete Frame with Wood Frame in the upper floors,ATC,80
KR,Steel Frame with Wood Frame in the upper floors,ATC,81
KR,High Speed Railway,ATC,82
KR,Braced Steel Frame,ATC,9
KR,UNKNOWN,RMS,0
KR,WOOD,RMS,1
KR,Pipelines At Grade,RMS,10
KR,Concrete Dams,RMS,11
KR,Earthfill and Rockfill Dams,RMS,12
KR,Alluvium Tunnels,RMS,13
KR,Rock Tunnels,RMS,14
KR,Cut & Cover Tunnels,RMS,15
KR,Underground Liquid Storage Tanks,RMS,16
KR,Underground Solid Storage Tanks,RMS,17
KR,On Ground Liquid Storage Tanks,RMS,18
KR,On Ground Solid Storage Tanks,RMS,19
KR,Light Wood Frame,RMS,1A
KR,Light Wood Stud Walls,RMS,1A1
KR,Light Wood Post & Beam,RMS,1A2
KR,Heavy Timber,RMS,1B
KR,Heavy Timber Frame,RMS,1B1
KR,Heavy Timber Frame with Unreinforced Masonry Infill,RMS,1B2
KR,MASONRY,RMS,2
KR,Elevated Liquid Storage Tanks,RMS,20
KR,Elevated Solid Storage Tanks,RMS,21
KR,Railroad (Track and Bed),RMS,22
KR,Highways,RMS,23
KR,Runways,RMS,24
KR,High Industrial Masonry Chimneys,RMS,25
KR,High Industrial Concrete Chimneys,RMS,26
KR,High Industrial Steel Chimneys,RMS,27
KR,Cranes,RMS,28
KR,Conveyor Systems,RMS,29
KR,Weak Masonry,RMS,2A
KR,Rubble Stone Masonry,RMS,2A1
KR,Adobe,RMS,2A2
KR,Unreinforced Masonry,RMS,2B
KR,Unreinforced Cut Stone Masonry,RMS,2B1
KR,Unreinforced Solid Brick Masonry,RMS,2B2
KR,Unreinforced Concrete Block Masonry,RMS,2B3
KR,Structural Masonry,RMS,2C
KR,Reinforced Masonry,RMS,2C1
KR,Confined Masonry,RMS,2C2
KR,Factory Structure with Brick Columns,RMS,2D
KR,Multi-story Brick Structure with RC Frames,RMS,2E
KR,REINFORCED CONCRETE,RMS,3
KR,Conventional (< 100 ft.) Electrical Transmission Line Towers,RMS,30
KR,Major (> 100 ft.) Electrical Transmission Line Towers,RMS,31
KR,Broadcast Towers,RMS,32
KR,Observation Towers,RMS,33
KR,Offshore Towers,RMS,34
KR,Canals,RMS,35
